,age,fnlwgt,hours-per-week,investment-status,workclass,education,marital-status,occupation,relationship,race,sex,native-country,earnings
21640,-0.9881979891327539,-0.37037623577144496,-0.024189968553741305,-0.12710540458386055,Government,Undergrad-incomplete,Never-married,Other-service,Not-in-family,Black, Male,North-America,-1
19434,2.0338077224349003,0.19899152000565065,1.2005212244297319,-0.12710540458386055,Private,Graduates,Married,Exec-managerial,Not-in-family,White, Male,North-America,1
9187,-0.12476778582770988,-1.0312843142648376,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-incomplete,Married,Other-service,Spouse,White, Male,North-America,1
39470,-0.05281526888562287,0.06787104948816529,-0.024189968553741305,-0.12710540458386055,Government,Undergrad-incomplete,Married,Blue-Collar,Not-in-family,White, Male,North-America,-1
18959,0.5947573835931602,0.09647089822192724,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
2087,-0.9881979891327539,1.0627277585335204,-0.3507796200160008,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Adm-clerical,Own-child,White, Male,North-America,-1
16182,1.2423300360719431,-0.43590809816438036,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America,1
6048,-1.2760080569011019,1.090485878914999,-0.024189968553741305,-0.12710540458386055,Private,Associates,Never-married,Adm-clerical,Not-in-family,White, Female,North-America,-1
39727,-1.132103023016928,0.1091251963719846,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-complete,Never-married,Prof-specialty,Not-in-family,White, Female,North-America,-1
34482,1.4581875868982042,-0.4214946823342702,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America,1
16361,-1.0601505060748408,0.1807950554012333,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-complete,Never-married,Other-service,Not-in-family,White, Female,Europe,-1
14354,-0.9881979891327539,-0.3032271200274933,-0.5140744457471306,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Other-service,Unmarried,White, Female,North-America,-1
42528,1.3862350699561172,0.5397874688391091,-0.024189968553741305,-0.12710540458386055,Government,Compulsory-education-complete,Never-married,Other-service,Not-in-family,White, Male,North-America,-1
45489,0.8825674513615082,0.0068220998927838615,-0.024189968553741305,0.7165476388075652,Private,Associates,Once-Married,Blue-Collar,Not-in-family,White, Male,North-America,-1
35606,1.2423300360719431,-1.1652988170946679,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Unmarried,Black, Female,North-America,-1
17554,-0.3406253366539709,-0.47805126151016186,1.6087582887575564,-0.12710540458386055,Private,Graduates,Once-Married,Prof-specialty,Own-child,White, Female,North-America,1
3015,-0.2686728197118839,-0.05501183232326629,0.7922841601019075,0.4456769945649393,Other,Compulsory-education-complete,Never-married,Exec-managerial,Not-in-family,White, Male,North-America,-1
26009,-1.419913090785276,0.11022228051653368,-0.8406640972093902,-0.12710540458386055,Private,Compulsory-education-incomplete,Never-married,Sales,Own-child,White, Male,North-America,-1
46409,-0.05281526888562287,-0.45661083258177615,3.241706546068854,-0.12710540458386055,Other,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
41313,1.3142825530140303,-1.44923554285029,-0.024189968553741305,-0.12710540458386055,Other,Compulsory-education-incomplete,Once-Married,Other-service,Unmarried,White, Male,North-America,-1
25470,-0.2686728197118839,0.1813908855831867,-0.024189968553741305,-0.12710540458386055,Private,Associates,Married,Exec-managerial,Spouse,White, Male,Central-America,-1
44101,-0.19672030276979688,7.205982832643137,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-incomplete,Once-Married,Adm-clerical,Unmarried,White, Female,North-America,-1
48248,0.8825674513615082,-0.33765286387368826,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-incomplete,Once-Married,Blue-Collar,Own-child,White, Male,North-America,-1
24798,-0.19672030276979688,-0.5870692695637578,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Other-service,Not-in-family,White, Male,North-America,-1
9135,1.3142825530140303,1.062292707924475,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-incomplete,Never-married,Other-service,Not-in-family,White, Male,Central-America,-1
36427,0.5228048666510732,-0.5181515785178176,-0.024189968553741305,-0.12710540458386055,Government,Undergrad-complete,Never-married,Prof-specialty,Not-in-family,White, Male,North-America,-1
45704,0.8825674513615082,-0.1340870093282212,0.38404709577408314,-0.12710540458386055,Government,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
6836,-1.132103023016928,-1.1481899790128638,-0.8406640972093902,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Other-service,Own-child,White, Male,North-America,-1
46571,-0.4125778535960579,1.9972921277383555,-0.6773692714782604,-0.12710540458386055,Private,Compulsory-education-complete,Married,Adm-clerical,Other,White, Female,North-America,-1
7690,-0.3406253366539709,0.35190235146314514,0.38404709577408314,-0.12710540458386055,Private,Graduates,Married,Prof-specialty,Spouse,White, Male,North-America,1
48152,0.09108976499855115,1.119076270026825,1.6087582887575564,0.93395859246297,Private,Compulsory-education-complete,Married,Adm-clerical,Not-in-family,White, Female,North-America,1
23639,1.2423300360719431,3.5877709510544977,-2.0653752901928635,-0.12710540458386055,Government,Undergrad-incomplete,Married,Adm-clerical,Spouse,White, Female,North-America,-1
6436,-1.419913090785276,0.6250101001023131,-1.2489011615372145,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Sales,Other,White, Female,North-America,-1
7349,0.6667099005352471,-0.3285451739495438,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-complete,Once-Married,Adm-clerical,Not-in-family,White, Male,North-America,-1
46550,1.6740451377244652,3.7130087807279355,0.3023996829085182,-0.12710540458386055,Private,Compulsory-education-complete,Married,Sales,Spouse,White, Male,North-America,-1
15231,-0.6284354044223189,0.016222976096937097,-0.4324270328815657,-0.12710540458386055,Government,Undergrad-complete,Never-married,Prof-specialty,Other,White, Male,North-America,-1
8936,-0.6284354044223189,0.13510528382953887,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America,1
43290,0.9545199683035952,-0.34206957331769183,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Adm-clerical,Other,White, Female,North-America,-1
40857,0.6667099005352471,-0.5309477409969114,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-incomplete,Once-Married,Adm-clerical,Unmarried,White, Female,North-America,1
15888,0.16304228194063816,-0.34054689618603323,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-incomplete,Never-married,Blue-Collar,Other,Black, Female,North-America,-1
16623,-0.4845303705381449,-0.21962174211530558,-0.024189968553741305,-0.12710540458386055,Private,Graduates,Married,Exec-managerial,Spouse,White, Female,North-America,-1
9382,-0.4845303705381449,-0.215734659499705,1.118873811564167,-0.12710540458386055,Private,Compulsory-education-complete,Married,Other-service,Spouse,White, Male,North-America,-1
37083,0.5947573835931602,-0.9204409851776385,-1.9837278773272986,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
41218,-0.5564828874802319,0.8281692769045421,-0.024189968553741305,-0.12710540458386055,Government,Associates,Once-Married,Blue-Collar,Not-in-family,White, Male,North-America,-1
3749,1.2423300360719431,1.199087751603421,3.241706546068854,-0.12710540458386055,Private,Graduates,Married,Adm-clerical,Spouse,White, Male,North-America,1
2234,-0.4125778535960579,-0.01722863268987376,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
48821,1.9618552054928133,1.4448535152262842,-2.636907180251818,-0.12710540458386055,Private,Compulsory-education-complete,Once-Married,Sales,Other,White, Female,North-America,-1
34846,-1.132103023016928,1.6476722176388257,-1.2489011615372145,-0.12710540458386055,Private,Undergrad-complete,Never-married,Exec-managerial,Not-in-family,White, Male,North-America,-1
18350,0.37889983276689915,-0.6334021594270844,-0.4324270328815657,-0.12710540458386055,Government,Graduates,Married,Prof-specialty,Spouse,White, Male,North-America,1
22058,-0.916245472190667,-0.8435126883521028,-1.2489011615372145,-0.12710540458386055,Private,Undergrad-complete,Never-married,Adm-clerical,Own-child,White, Male,North-America,-1
27840,-0.2686728197118839,0.6998388048581082,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-complete,Married,Sales,Spouse,White, Male,North-America,1
23016,0.7386624174773342,-0.6365799203975024,1.6087582887575564,-0.12710540458386055,Private,Undergrad-complete,Married,Sales,Spouse,White, Male,North-America,1
424,-0.4125778535960579,0.3486394718953052,-0.4324270328815657,-0.12710540458386055,Private,Compulsory-education-incomplete,Never-married,Blue-Collar,Unmarried,White, Female,North-America,-1
25558,1.3862350699561172,0.14060961979615574,0.7922841601019075,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
8637,-0.9881979891327539,-0.08925788135268165,-0.8406640972093902,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Adm-clerical,Not-in-family,White, Male,North-America,-1
31267,0.019137248056464138,-0.40442367474020924,0.7922841601019075,0.45023461795601577,Private,Compulsory-education-complete,Once-Married,Sales,Not-in-family,White, Female,North-America,1
47348,-0.6284354044223189,-1.5766202527031472,-0.024189968553741305,-0.12710540458386055,Other,Compulsory-education-complete,Once-Married,Blue-Collar,Not-in-family,White, Male,North-America,-1
32045,-1.347960573843189,-0.07206392467345571,-0.8406640972093902,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Sales,Unmarried,Black, Female,North-America,-1
37346,2.5374753410295092,-0.40476414912989683,-1.3305485744027794,0.6634574852520528,Private,Undergrad-incomplete,Married,Sales,Spouse,White, Male,North-America,1
16698,-0.05281526888562287,-0.4553624264862548,-0.024189968553741305,-0.12710540458386055,Government,Undergrad-complete,Never-married,Exec-managerial,Own-child,White, Male,North-America,-1
5593,-0.700387921364406,-0.21928126772561793,-0.024189968553741305,-0.12710540458386055,Private,Graduates,Married,Prof-specialty,Spouse,White, Male,North-America,1
42022,1.6740451377244652,-0.013161855257493589,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Other-service,Not-in-family,White, Male,North-America,-1
36349,-0.916245472190667,1.2009225302589601,-0.4324270328815657,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Sales,Own-child,White, Male,North-America,-1
22980,-0.4125778535960579,-0.7881666847839894,0.7922841601019075,0.7165476388075652,Private,Undergrad-incomplete,Never-married,Adm-clerical,Not-in-family,White, Female,North-America,-1
36546,0.30694731582481216,-0.0864773405035659,-0.4324270328815657,1.7230433341720475,Private,Graduates,Once-Married,Prof-specialty,Unmarried,White, Female,North-America,1
29511,-0.700387921364406,0.2083261928562535,0.38404709577408314,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Blue-Collar,Own-child,White, Male,North-America,-1
42849,-0.4125778535960579,0.9835674629311435,-0.024189968553741305,-0.12710540458386055,Government,Undergrad-complete,Never-married,Adm-clerical,Unmarried,White, Female,North-America,-1
39391,-0.4125778535960579,0.9247410544906676,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Adm-clerical,Not-in-family,White, Male,North-America,-1
26468,0.6667099005352471,-0.648695134097221,-0.024189968553741305,-0.12710540458386055,Private,Associates,Married,Other-service,Spouse,White, Male,North-America,1
41387,-0.19672030276979688,-1.3538081375183926,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-incomplete,Once-Married,Other-service,Unmarried,White, Female,North-America,-1
24952,-1.0601505060748408,0.3649065816248259,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-incomplete,Married,Blue-Collar,Own-child,White, Male,North-America,-1
14472,-0.3406253366539709,-1.5125070336005768,-0.024189968553741305,-0.12710540458386055,Other,Compulsory-education-complete,Never-married,Other-service,Not-in-family,White, Male,North-America,-1
31203,-1.491865607727363,-0.9637758088873267,-1.657138225865039,-0.12710540458386055,Private,Compulsory-education-incomplete,Never-married,Other-service,Own-child,White, Female,North-America,-1
34847,-0.12476778582770988,-0.819225515221051,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-complete,Married,Prof-specialty,Spouse,White, Male,North-America,1
44678,-0.3406253366539709,-1.28449322635115,0.7922841601019075,0.771855014553331,Private,Compulsory-education-complete,Married,Exec-managerial,Spouse,White, Male,North-America,1
36943,-0.7723404383064929,0.20401351725354336,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Married,Other-service,Unmarried,White, Male,Central-America,-1
23491,0.6667099005352471,-0.03934055277569898,0.7922841601019075,-0.12710540458386055,Private,Undergrad-incomplete,Married,Sales,Spouse,White, Male,North-America,1
32765,0.4508523497089862,-0.05747081402656593,-0.024189968553741305,-0.12710540458386055,Government,Undergrad-complete,Once-Married,Prof-specialty,Unmarried,White, Female,North-America,-1
12414,0.23499479888272515,1.1972435153259464,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Once-Married,Adm-clerical,Unmarried,White, Female,North-America,-1
38120,0.16304228194063816,0.37136613740695534,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Other-service,Unmarried,White, Female,Central-America,-1
28322,-0.7723404383064929,-0.1675953638466467,-0.024189968553741305,-0.12710540458386055,Private,Graduates,Married,Prof-specialty,Spouse,White, Male,North-America,1
